openalex_id,pdf_path,txt_path,char_count,page_count,has_body,extract_error,source_url,source_domain_bucket,year,venue,source_batch,tags_modality,tags_method,topic_subtag,title
W4404312899,research_ops/cache/pdfs/T203_W4404312899.pdf,research_ops/parsed/pdfs/T203_W4404312899.txt,70944,13,yes,,https://www.nature.com/articles/s43856-024-00666-w.pdf,springer/nature/bmc,2024,Communications Medicine,T032_comm_med_2024,clinical_translational,computational_biomedicine,,Machine learning for early dynamic prediction of functional outcome after stroke
W4404391482,research_ops/cache/pdfs/T203_W4404391482.pdf,research_ops/parsed/pdfs/T203_W4404391482.txt,91012,15,yes,,https://www.nature.com/articles/s42256-024-00920-9.pdf,springer/nature/bmc,2024,Nature Machine Intelligence,T171_NatMachIntell_2024_venue_slice,machine_learning,deep_learning|foundation_models|agents,,Efficient generation of protein pockets with PocketGen
W4404448817,research_ops/cache/pdfs/T203_W4404448817.pdf,research_ops/parsed/pdfs/T203_W4404448817.txt,57542,17,yes,,https://www.nature.com/articles/s41591-024-03374-z.pdf,springer/nature/bmc,2024,Nature Medicine,T171_NatMed_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Effects of tirzepatide on circulatory overload and end-organ damage in heart failure with preserved ejection fraction and obesity: a secondary analysis of the SUMMIT trial
W4404462304,research_ops/cache/pdfs/T203_W4404462304.pdf,research_ops/parsed/pdfs/T203_W4404462304.txt,75889,13,yes,,https://www.nature.com/articles/s41746-024-01333-z.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Accurately predicting mood episodes in mood disorder patients using wearable sleep and circadian rhythm features
W4404463516,research_ops/cache/pdfs/T203_W4404463516.pdf,research_ops/parsed/pdfs/T203_W4404463516.txt,78728,14,yes,,https://www.nature.com/articles/s43856-024-00673-x.pdf,springer/nature/bmc,2024,Communications Medicine,T032_comm_med_2024,clinical_translational,computational_biomedicine,,Predicting individual patient and hospital-level discharge using machine learning
W4404509535,research_ops/cache/pdfs/T203_W4404509535.pdf,research_ops/parsed/pdfs/T203_W4404509535.txt,157463,26,yes,,https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2024.1430984/pdf,frontiers,2024,Frontiers in Artificial Intelligence,T171_2024_search_fed_health,clinical_translational,federated_privacy|deep_learning,,Vision-language models for medical report generation and visual question answering: a review
W4404513914,research_ops/cache/pdfs/T203_W4404513914.pdf,research_ops/parsed/pdfs/T203_W4404513914.txt,82283,16,yes,,https://www.nature.com/articles/s41746-024-01327-x.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,An iterative approach for estimating domain-specific cognitive abilities from large scale online cognitive data
W4404516553,research_ops/cache/pdfs/T203_W4404516553.pdf,research_ops/parsed/pdfs/T203_W4404516553.txt,62873,14,yes,,https://www.nature.com/articles/s41746-024-01309-z.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Interpretable machine learning model for digital lung cancer prescreening in Chinese populations with missing data
W4404524836,research_ops/cache/pdfs/T203_W4404524836.pdf,research_ops/parsed/pdfs/T203_W4404524836.txt,88198,18,yes,,https://www.nature.com/articles/s42256-024-00918-3.pdf,springer/nature/bmc,2024,Nature Machine Intelligence,T171_NatMachIntell_2024_venue_slice,machine_learning,deep_learning|foundation_models|agents,,Efficient rare event sampling with unsupervised normalizing flows
W4404556367,research_ops/cache/pdfs/T203_W4404556367.pdf,research_ops/parsed/pdfs/T203_W4404556367.txt,13449,2,yes,,https://www.nature.com/articles/s41746-024-01340-0.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Learning from the EHR to implement AI in healthcare
W4404562099,research_ops/cache/pdfs/T203_W4404562099.pdf,research_ops/parsed/pdfs/T203_W4404562099.txt,31735,6,yes,,https://www.nature.com/articles/s41746-024-01336-w.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,The quality and safety of using generative AI to produce patient-centred discharge instructions
W4404576512,research_ops/cache/pdfs/T203_W4404576512.pdf,research_ops/parsed/pdfs/T203_W4404576512.txt,64164,11,yes,,https://www.nature.com/articles/s41746-024-01275-6.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,A data-driven framework for identifying patient subgroups on which an AI/machine learning model may underperform
W4404582717,research_ops/cache/pdfs/T203_W4404582717.pdf,research_ops/parsed/pdfs/T203_W4404582717.txt,60500,11,yes,,https://www.nature.com/articles/s41746-024-01326-y.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Systematic review to understand users perspectives on AI-enabled decision aids to inform shared decision making
W4404582872,research_ops/cache/pdfs/T203_W4404582872.pdf,research_ops/parsed/pdfs/T203_W4404582872.txt,51982,12,yes,,https://www.nature.com/articles/s41746-024-01331-1.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Phenotype driven molecular genetic test recommendation for diagnosing pediatric rare disorders
W4404591978,research_ops/cache/pdfs/T203_W4404591978.pdf,research_ops/parsed/pdfs/T203_W4404591978.txt,2022,1,yes,,https://www.nature.com/articles/s41591-024-03403-x.pdf,springer/nature/bmc,2024,Nature Medicine,T171_NatMed_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Author Correction: Subclassification of obesity for precision prediction of cardiometabolic diseases
W4404646478,research_ops/cache/pdfs/T203_W4404646478.pdf,research_ops/parsed/pdfs/T203_W4404646478.txt,64570,14,yes,,https://www.nature.com/articles/s41746-024-01338-8.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Spatial resolution enhancement using deep learning improves chest disease diagnosis based on thick slice CT
W4404688697,research_ops/cache/pdfs/T203_W4404688697.pdf,research_ops/parsed/pdfs/T203_W4404688697.txt,49300,9,yes,,https://arxiv.org/pdf/2509.03193,arxiv,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Deep Learning for High Speed Optical Coherence Elastography With a Fiber Scanning Endoscope
W4404696354,research_ops/cache/pdfs/T203_W4404696354.pdf,research_ops/parsed/pdfs/T203_W4404696354.txt,20150,3,yes,,https://www.nature.com/articles/s41746-024-01345-9.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Artificial Intelligence awarded two Nobel Prizes for innovations that will shape the future of medicine
W4404719470,research_ops/cache/pdfs/T203_W4404719470.pdf,research_ops/parsed/pdfs/T203_W4404719470.txt,84331,26,yes,,https://www.nature.com/articles/s41591-024-03317-8.pdf,springer/nature/bmc,2024,Nature Medicine,T171_NatMed_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Genetic basis of early onset and progression of type 2 diabetes in South Asians
W4404772512,research_ops/cache/pdfs/T203_W4404772512.pdf,research_ops/parsed/pdfs/T203_W4404772512.txt,69817,12,yes,,https://www.nature.com/articles/s41746-024-01349-5.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,A virtual scalable model of the Hepatic Lobule for acetaminophen hepatotoxicity prediction
W4404787535,research_ops/cache/pdfs/T203_W4404787535.pdf,research_ops/parsed/pdfs/T203_W4404787535.txt,27331,5,yes,,https://www.nature.com/articles/s41746-024-01344-w.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,The path forward for large language models in medicine is open
W4404802365,research_ops/cache/pdfs/T203_W4404802365.pdf,research_ops/parsed/pdfs/T203_W4404802365.txt,56590,11,yes,,https://www.nature.com/articles/s41746-024-01354-8.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Semi automatic quantification of REM sleep without atonia in natural sleep environment
W4404824582,research_ops/cache/pdfs/T203_W4404824582.pdf,research_ops/parsed/pdfs/T203_W4404824582.txt,62270,10,yes,,https://www.nature.com/articles/s42256-024-00937-0.pdf,springer/nature/bmc,2024,Nature Machine Intelligence,T171_NatMachIntell_2024_venue_slice,machine_learning,deep_learning|foundation_models|agents,,Deep learning for predicting rate-induced tipping
W4404858529,research_ops/cache/pdfs/T203_W4404858529.pdf,research_ops/parsed/pdfs/T203_W4404858529.txt,57649,10,yes,,https://www.nature.com/articles/s41746-024-01299-y.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,A machine-learned model for predicting weight loss success using weight change features early in treatment
W4404863435,research_ops/cache/pdfs/T203_W4404863435.pdf,research_ops/parsed/pdfs/T203_W4404863435.txt,83086,13,yes,,https://www.nature.com/articles/s41746-024-01350-y.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,An optimal antibiotic selection framework for Sepsis patients using Artificial Intelligence
W4404870134,research_ops/cache/pdfs/T203_W4404870134.pdf,research_ops/parsed/pdfs/T203_W4404870134.txt,71771,12,yes,,https://www.nature.com/articles/s41746-024-01321-3.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Natural language processing in mixed-methods evaluation of a digital sleep-alcohol intervention for young adults
W4404876948,research_ops/cache/pdfs/T203_W4404876948.pdf,research_ops/parsed/pdfs/T203_W4404876948.txt,63597,10,yes,,https://www.nature.com/articles/s41746-024-01328-w.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Impact of human and artificial intelligence collaboration on workload reduction in medical image interpretation
W4404876980,research_ops/cache/pdfs/T203_W4404876980.pdf,research_ops/parsed/pdfs/T203_W4404876980.txt,29961,6,yes,,https://www.nature.com/articles/s41746-024-01300-8.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Establishing responsible use of AI guidelines: a comprehensive case study for healthcare institutions
W4404876998,research_ops/cache/pdfs/T203_W4404876998.pdf,research_ops/parsed/pdfs/T203_W4404876998.txt,50812,10,yes,,https://www.nature.com/articles/s41746-024-01351-x.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Identifying Parkinson’s disease and its stages using static standing balance
W4404877771,research_ops/cache/pdfs/T203_W4404877771.pdf,research_ops/parsed/pdfs/T203_W4404877771.txt,54718,10,yes,,https://www.nature.com/articles/s41746-024-01318-y.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Phenotyping people with a history of injecting drug use within electronic medical records using an interactive machine learning approach
W4404923348,research_ops/cache/pdfs/T203_W4404923348.pdf,research_ops/parsed/pdfs/T203_W4404923348.txt,27009,5,yes,,https://www.nature.com/articles/s41746-024-01352-w.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Reimbursement in the age of generalist radiology artificial intelligence
W4404940587,research_ops/cache/pdfs/T203_W4404940587.pdf,research_ops/parsed/pdfs/T203_W4404940587.txt,15478,3,yes,,https://www.nature.com/articles/s41746-024-01357-5.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Artificial intelligence related safety issues associated with FDA medical device reports
W4405021966,research_ops/cache/pdfs/T203_W4405021966.pdf,research_ops/parsed/pdfs/T203_W4405021966.txt,90036,19,yes,,https://www.nature.com/articles/s43588-024-00721-5.pdf,springer/nature/bmc,2024,Nature Computational Science,T171_NatComputSci_2024_venue_slice,machine_learning,deep_learning|foundation_models,,Interpreting single-cell and spatial omics data using deep neural network training dynamics
W4405031321,research_ops/cache/pdfs/T203_W4405031321.pdf,research_ops/parsed/pdfs/T203_W4405031321.txt,94677,16,yes,,https://www.nature.com/articles/s41746-024-01361-9.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,A scoping review on pediatric sepsis prediction technologies in healthcare
W4405056167,research_ops/cache/pdfs/T203_W4405056167.pdf,research_ops/parsed/pdfs/T203_W4405056167.txt,60985,13,yes,,https://hal.science/hal-04825173/document,hal,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,Hierarchical Data Integration With Gaussian Processes: Application to the Characterization of Cardiac Ischemia-Reperfusion Patterns
W4405056193,research_ops/cache/pdfs/T203_W4405056193.pdf,research_ops/parsed/pdfs/T203_W4405056193.txt,66382,13,yes,,https://pure-oai.bham.ac.uk/ws/files/259399426/Wu_et_al_2024_MT-CooL_multi-task_cooperative.pdf,pure-oai.bham.ac.uk,2024,IEEE Transactions on Medical Imaging,T171_TMI_2024_venue_slice,medical_imaging,computational_biomedicine|deep_learning,,MT-CooL: Multi-Task Cooperative Learning via Flat Minima Searching
W4405059359,research_ops/cache/pdfs/T203_W4405059359.pdf,research_ops/parsed/pdfs/T203_W4405059359.txt,101267,16,yes,,https://www.nature.com/articles/s41746-024-01346-8.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,AI-enabled wearable cameras for assisting dietary assessment in African populations
W4405077784,research_ops/cache/pdfs/T203_W4405077784.pdf,research_ops/parsed/pdfs/T203_W4405077784.txt,93183,15,yes,,https://www.nature.com/articles/s41746-024-01348-6.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,The real-world association between digital markers of circadian disruption and mental health risks
W4405079421,research_ops/cache/pdfs/T203_W4405079421.pdf,research_ops/parsed/pdfs/T203_W4405079421.txt,46344,9,yes,,https://www.nature.com/articles/s41746-024-01311-5.pdf,springer/nature/bmc,2024,npj Digital Medicine,T171_npj_DM_2024_venue_slice,clinical_translational,computational_biomedicine|foundation_models,,Predicting future fallers in Parkinson’s disease using kinematic data over a period of 5 years
